Time,Score,TensionZ,AsymZ,DurScore,SuppScore,BPM,BlinkRate,Flags
03:28:04.737,0.56,-5.12,17.43,0.0,0.0,54,20,ASYMMETRY +17 | POSTURAL SHIFT
03:28:04.761,0.86,-4.09,17.78,0.0,0.0,54,20,ASYMMETRY +17 | POSTURAL SHIFT
03:28:04.789,1.17,-2.61,17.37,0.0,0.0,54,20,ASYMMETRY +17 | POSTURAL SHIFT
03:28:04.807,1.37,-3.91,16.91,0.0,0.0,54,20,ASYMMETRY +16
03:28:04.839,1.44,-6.4,16.9,0.0,0.0,54,24,ASYMMETRY +16
03:28:04.859,1.48,-7.4,17.47,0.0,0.0,54,24,ASYMMETRY +17
03:28:04.903,1.47,-8.92,17.85,0.0,0.0,54,24,ASYMMETRY +17
03:28:04.921,1.41,-10.05,18.14,0.0,0.0,54,24,ASYMMETRY +18
03:28:05.003,1.16,-15.53,19.09,0.0,0.0,54,24,ASYMMETRY +19
03:28:05.022,1.16,-19.63,19.79,0.0,0.0,54,24,ASYMMETRY +19 | EXPRESSION EVENT
03:28:05.047,1.16,-20.0,21.92,0.0,0.0,54,24,ASYMMETRY +21 | EXPRESSION EVENT
03:28:05.063,1.16,-20.0,23.51,0.0,0.0,54,24,ASYMMETRY +23 | EXPRESSION EVENT
03:28:05.121,1.16,-19.57,23.15,0.0,0.0,54,24,ASYMMETRY +23 | EXPRESSION EVENT
03:28:05.140,1.16,-18.81,22.89,0.0,0.0,54,24,ASYMMETRY +22 | EXPRESSION EVENT
03:28:05.174,1.16,-15.13,23.84,0.0,0.0,54,24,ASYMMETRY +23 | EXPRESSION EVENT
03:28:05.193,1.16,-12.09,22.82,0.0,0.0,54,24,ASYMMETRY +22 | EXPRESSION EVENT
03:28:05.259,1.16,-9.51,22.64,0.0,0.0,54,24,ASYMMETRY +22 | EXPRESSION EVENT
03:28:05.279,1.16,-7.57,22.5,0.0,0.0,54,24,ASYMMETRY +22 | EXPRESSION EVENT
03:28:05.303,1.16,-8.86,24.54,0.0,0.0,54,24,ASYMMETRY +24 | EXPRESSION EVENT
03:28:05.320,1.16,-7.04,24.85,0.0,0.0,54,24,ASYMMETRY +24
03:28:05.407,1.16,-7.33,26.08,0.0,0.0,54,24,ASYMMETRY +26
03:28:05.426,1.16,-7.55,27.0,0.0,0.0,54,24,ASYMMETRY +27
03:28:05.450,1.16,-5.7,28.83,0.0,0.0,54,28,ASYMMETRY +28
03:28:05.468,1.16,-4.31,30.0,0.0,0.0,54,28,ASYMMETRY +30
03:28:05.531,1.16,-2.14,28.82,0.0,0.0,54,28,ASYMMETRY +28
03:28:05.554,1.16,-0.52,27.78,0.0,0.0,54,28,ASYMMETRY +27
03:28:05.576,1.16,4.75,26.48,0.0,0.0,54,28,ASYMMETRY +26
03:28:05.593,1.16,8.7,25.5,0.0,0.0,54,28,ASYMMETRY +25 | POSTURAL SHIFT
03:28:05.662,1.16,13.05,23.74,0.0,0.0,54,32,ASYMMETRY +23 | POSTURAL SHIFT
03:28:05.690,1.16,16.31,22.43,0.0,0.0,54,32,ASYMMETRY +22 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.712,1.16,11.27,22.34,0.0,0.0,54,32,ASYMMETRY +22 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.730,1.16,8.58,22.67,0.0,0.0,54,32,ASYMMETRY +22 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.796,1.16,6.76,22.97,0.0,0.0,54,32,ASYMMETRY +22 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.823,1.16,5.39,23.2,0.0,0.0,54,32,ASYMMETRY +23 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.848,1.16,5.66,22.33,0.0,0.0,54,32,ASYMMETRY +22 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.864,1.16,5.86,21.73,0.0,0.0,54,32,ASYMMETRY +21 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.936,1.16,3.43,21.24,0.0,0.0,54,32,ASYMMETRY +21 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.953,1.16,1.61,20.86,0.0,0.0,54,32,ASYMMETRY +20 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:05.978,1.16,4.09,22.01,0.0,0.0,54,32,ASYMMETRY +22 | POSTURAL SHIFT
03:28:05.996,1.16,4.78,22.47,0.0,0.0,54,32,ASYMMETRY +22 | POSTURAL SHIFT
03:28:06.058,1.16,4.2,23.19,0.0,0.0,54,32,ASYMMETRY +23 | POSTURAL SHIFT
03:28:06.076,1.16,3.77,23.73,0.0,0.0,54,32,ASYMMETRY +23 | POSTURAL SHIFT
03:28:06.103,1.16,6.67,23.41,0.0,0.0,54,32,ASYMMETRY +23 | POSTURAL SHIFT
03:28:06.121,1.16,7.06,24.58,0.0,0.0,54,32,ASYMMETRY +24 | POSTURAL SHIFT
03:28:06.205,1.16,6.54,25.32,0.0,0.0,54,32,ASYMMETRY +25 | POSTURAL SHIFT
03:28:06.221,1.16,6.15,25.88,0.0,0.0,54,32,ASYMMETRY +25 | POSTURAL SHIFT
03:28:06.250,1.16,8.86,25.14,0.0,0.0,54,32,ASYMMETRY +25 | POSTURAL SHIFT
03:28:06.268,1.16,9.41,24.89,0.0,0.0,54,36,ASYMMETRY +24 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.336,1.16,9.03,25.28,0.0,0.0,48,36,ASYMMETRY +25 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.358,1.16,8.74,25.84,0.0,0.0,48,36,ASYMMETRY +25 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.380,1.16,10.85,24.24,0.0,0.0,48,36,ASYMMETRY +24 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.398,1.16,7.29,22.55,0.0,0.0,48,36,ASYMMETRY +22 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.438,1.16,3.11,21.15,0.0,0.0,48,36,ASYMMETRY +21 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.454,1.16,-0.02,20.11,0.0,0.0,48,36,ASYMMETRY +20 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.532,1.16,-5.8,19.8,0.0,0.0,48,36,ASYMMETRY +19 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.556,1.16,-10.12,19.56,0.0,0.0,48,36,ASYMMETRY +19 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.581,1.16,-11.52,16.92,0.0,0.0,48,32,ASYMMETRY +16 | EXPRESSION EVENT
03:28:06.599,1.16,-8.25,14.49,0.0,0.0,48,32,ASYMMETRY +14 | EXPRESSION EVENT
03:28:06.676,1.16,-6.26,13.49,0.0,0.0,48,36,ASYMMETRY +13 | EXPRESSION EVENT
03:28:06.695,1.16,-4.77,12.74,0.0,0.0,48,36,ASYMMETRY +12 | EXPRESSION EVENT
03:28:06.721,1.16,-4.39,10.8,0.0,0.0,48,36,EXPRESSION EVENT
03:28:06.736,1.16,-4.11,9.34,0.0,0.0,48,36,POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.774,1.16,-3.56,7.82,0.0,0.0,48,36,POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.792,1.16,-3.15,6.68,0.0,0.0,48,36,POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.866,1.16,-7.56,6.77,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.887,1.16,-10.87,6.84,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.908,1.16,-10.58,4.5,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:06.926,1.16,-13.09,0.45,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:07.001,1.16,-13.19,-2.27,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:07.020,1.16,-10.77,-2.63,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:07.050,1.16,-4.77,-2.76,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:07.068,1.16,-2.07,-3.06,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:07.110,1.16,0.96,-0.93,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:28:07.127,1.16,3.23,0.99,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT
03:28:07.192,1.16,3.28,1.23,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT
03:28:07.209,1.16,3.32,1.52,0.0,0.0,71,36,TACHYCARDIA 71bpm | POSTURAL SHIFT
03:28:07.237,1.16,-3.68,2.65,0.0,0.0,71,36,TACHYCARDIA 71bpm
03:28:07.255,1.16,-8.92,3.51,0.0,0.0,71,36,TACHYCARDIA 71bpm
03:28:07.321,1.16,-4.2,0.95,0.0,0.0,71,36,TACHYCARDIA 71bpm
03:28:07.341,1.16,-0.66,-0.97,0.0,0.0,71,36,TACHYCARDIA 71bpm
03:28:07.398,1.16,1.99,-1.96,0.0,0.0,48,36,POSTURAL SHIFT
03:28:07.419,1.16,3.98,-2.11,0.0,0.0,48,36,POSTURAL SHIFT
03:28:07.447,1.16,5.44,-0.94,0.0,0.0,48,36,POSTURAL SHIFT
03:28:07.465,1.16,6.53,0.24,0.0,0.0,48,36,POSTURAL SHIFT
03:28:07.533,1.16,9.67,-0.4,0.0,0.0,48,36,POSTURAL SHIFT
03:28:07.553,1.16,12.02,-0.87,0.0,0.0,48,36,POSTURAL SHIFT
03:28:07.574,1.16,9.91,-0.9,0.0,0.0,48,36,POSTURAL SHIFT
03:28:07.593,1.16,10.92,-1.03,0.0,0.0,48,36,
03:28:07.664,1.16,14.55,-0.3,0.0,0.0,48,36,
03:28:07.685,1.16,17.27,0.59,0.0,0.0,48,36,
03:28:07.706,1.16,22.12,0.83,0.0,0.0,48,36,TENSION +22
03:28:07.725,1.16,23.96,1.12,0.0,0.0,48,36,TENSION +23
03:28:07.809,1.16,24.45,1.37,0.0,0.0,48,36,TENSION +24
03:28:07.834,1.16,24.81,1.55,0.0,0.0,48,36,TENSION +24
03:28:07.854,1.16,26.68,1.31,0.0,0.0,48,36,TENSION +26
03:28:07.874,1.16,27.06,1.97,0.0,0.0,48,36,TENSION +27
03:28:07.923,1.16,27.23,2.68,0.0,0.0,48,36,TENSION +27
03:28:07.944,1.16,27.34,3.2,0.0,0.0,48,36,TENSION +27
03:28:07.975,1.16,29.45,2.27,0.0,0.0,48,36,TENSION +29
03:28:07.994,1.16,29.67,1.87,0.0,0.0,48,36,TENSION +29
03:28:08.060,1.16,29.01,1.6,0.0,0.0,48,36,TENSION +29
03:28:08.078,1.16,28.51,1.4,0.0,0.0,48,36,TENSION +28
03:28:08.101,1.16,24.17,1.31,0.0,0.0,48,36,TENSION +24
03:28:08.119,1.16,20.92,1.25,0.0,0.0,48,36,TENSION +20
03:28:08.198,1.16,18.29,0.44,0.0,0.0,48,36,
03:28:08.223,1.16,16.31,-0.16,0.0,0.0,48,36,
03:28:08.247,1.16,18.38,-0.84,0.0,0.0,48,36,
03:28:08.265,1.16,19.93,-1.35,0.0,0.0,48,36,EXPRESSION EVENT
03:28:08.339,1.16,18.35,-0.41,0.0,0.0,48,36,
03:28:08.359,1.16,17.17,0.3,0.0,0.0,48,36,
03:28:08.387,1.16,9.66,-0.04,0.0,0.0,48,36,
03:28:08.403,1.16,10.0,-0.69,0.0,0.0,48,36,
03:28:08.438,1.16,11.52,-0.4,0.0,0.0,48,36,
03:28:08.456,1.16,12.65,0.14,0.0,0.0,48,36,
03:28:08.527,1.16,13.56,1.01,0.0,0.0,48,36,
03:28:08.548,1.16,14.24,1.66,0.0,0.0,48,36,
03:28:08.580,1.16,13.21,1.03,0.0,0.0,48,36,
03:28:08.597,1.16,12.43,0.55,0.0,0.0,48,36,
03:28:08.668,1.16,14.38,2.04,0.0,0.0,48,36,
03:28:08.687,1.16,15.84,3.15,0.0,0.0,48,36,
03:28:08.715,1.16,18.88,2.27,0.0,0.0,48,36,
03:28:08.735,1.16,17.8,1.44,0.0,0.0,48,36,
03:28:08.798,1.16,16.97,0.7,0.0,0.0,48,36,
03:28:08.822,1.16,16.35,0.15,0.0,0.0,48,36,
03:28:08.842,1.16,20.2,0.47,0.0,0.0,48,36,TENSION +20
03:28:08.861,1.16,21.61,1.42,0.0,0.0,48,36,TENSION +21 | POSTURAL SHIFT
03:28:08.913,1.16,24.86,2.08,0.0,0.0,48,36,TENSION +24 | POSTURAL SHIFT
03:28:08.933,1.16,27.29,2.58,0.0,0.0,48,36,TENSION +27 | POSTURAL SHIFT
03:28:09.000,1.16,28.75,1.66,0.0,0.0,48,36,TENSION +28 | POSTURAL SHIFT
03:28:09.017,1.16,29.83,0.97,0.0,0.0,48,36,TENSION +29 | POSTURAL SHIFT
03:28:09.046,1.16,27.09,0.48,0.0,0.0,48,36,TENSION +27 | POSTURAL SHIFT
03:28:09.062,1.16,25.03,0.1,0.0,0.0,48,36,TENSION +25 | POSTURAL SHIFT
03:28:09.108,1.16,27.93,0.16,0.0,0.0,48,36,TENSION +27 | POSTURAL SHIFT
03:28:09.124,1.16,30.09,0.21,0.0,0.0,48,36,TENSION +30 | POSTURAL SHIFT
03:28:09.189,1.16,30.43,-1.16,0.0,0.0,48,36,TENSION +30 | POSTURAL SHIFT
03:28:09.208,1.16,30.67,-2.19,0.0,0.0,48,36,TENSION +30 | POSTURAL SHIFT
03:28:09.250,1.16,33.57,-1.95,0.0,0.0,48,36,TENSION +33 | POSTURAL SHIFT
03:28:09.273,1.16,33.36,-2.11,0.0,0.0,48,36,TENSION +33 | POSTURAL SHIFT
03:28:09.302,1.16,33.47,-2.36,0.0,0.0,48,36,TENSION +33 | POSTURAL SHIFT
03:28:09.321,1.16,31.6,-2.4,0.0,0.0,48,36,TENSION +31 | POSTURAL SHIFT
03:28:09.405,1.16,29.72,-2.43,0.0,0.0,48,36,TENSION +29 | POSTURAL SHIFT
03:28:09.425,1.16,28.3,-2.44,0.0,0.0,48,36,TENSION +28 | POSTURAL SHIFT
03:28:09.451,1.16,28.81,-2.38,0.0,0.0,48,36,TENSION +28 | POSTURAL SHIFT
03:28:09.472,1.16,29.88,-1.95,0.0,0.0,48,36,TENSION +29 | POSTURAL SHIFT
03:28:09.507,1.16,31.0,-1.49,0.0,0.0,48,36,TENSION +30 | POSTURAL SHIFT
03:28:09.526,1.16,31.82,-1.14,0.0,0.0,48,36,TENSION +31 | POSTURAL SHIFT
03:28:09.602,1.16,32.89,-1.24,0.0,0.0,48,36,TENSION +32 | POSTURAL SHIFT
03:28:09.623,1.16,33.69,-1.31,0.0,0.0,48,36,TENSION +33 | POSTURAL SHIFT
03:28:09.647,1.16,35.1,-1.27,0.0,0.0,48,36,TENSION +35 | POSTURAL SHIFT
03:28:09.666,1.16,36.33,-1.2,0.0,0.0,48,36,TENSION +36 | POSTURAL SHIFT
03:28:09.725,1.16,36.94,-1.28,0.0,0.0,48,36,TENSION +36 | POSTURAL SHIFT
03:28:09.745,1.16,37.38,-1.34,0.0,0.0,48,36,TENSION +37 | POSTURAL SHIFT
03:28:09.782,1.16,39.19,-1.43,0.0,0.0,48,36,TENSION +39 | POSTURAL SHIFT
03:28:09.799,1.16,40.0,-1.49,0.0,0.0,48,36,TENSION +40 | POSTURAL SHIFT
03:28:09.877,1.16,40.0,-1.58,0.0,0.0,48,36,TENSION +40 | POSTURAL SHIFT
03:28:09.897,1.16,40.0,-1.64,0.0,0.0,48,36,TENSION +40 | POSTURAL SHIFT
03:28:09.921,1.16,40.0,-1.76,0.0,0.0,48,36,TENSION +40 | POSTURAL SHIFT
03:28:09.938,1.16,40.0,-1.84,0.0,0.0,48,36,TENSION +40 | POSTURAL SHIFT
03:28:09.973,1.16,40.0,-2.11,0.13,0.0,48,36,TENSION +40 | POSTURAL SHIFT
03:28:09.992,1.16,37.87,-2.45,0.25,0.0,48,36,TENSION +37 | POSTURAL SHIFT
03:28:10.064,1.16,37.47,-2.88,0.71,0.0,53,36,TENSION +37 | POSTURAL SHIFT
03:28:10.088,1.16,37.15,-3.21,0.87,0.0,53,36,TENSION +37 | POSTURAL SHIFT
03:28:10.109,1.16,34.55,-3.29,1.03,0.0,53,36,TENSION +34 | POSTURAL SHIFT
03:28:10.127,1.16,32.6,-3.35,1.16,0.0,53,36,TENSION +32 | POSTURAL SHIFT
03:28:10.182,1.16,30.15,-3.44,1.53,0.0,53,36,TENSION +30 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.200,1.16,24.73,-2.24,1.63,0.0,53,36,TENSION +24 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.268,1.16,19.41,-1.24,2.07,0.0,53,36,POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.286,1.16,15.43,-0.48,2.21,0.0,53,36,POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.311,1.16,16.53,-0.23,2.39,0.0,53,36,POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.329,1.16,20.9,-0.43,2.51,0.0,53,36,TENSION +20 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.400,1.16,25.99,-0.55,2.95,0.0,53,36,TENSION +25 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.423,1.16,29.8,-0.64,3.11,0.0,53,36,TENSION +29 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.443,1.16,27.74,-1.53,3.26,0.0,53,36,TENSION +27 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.461,1.16,26.18,-1.64,3.37,0.0,53,36,TENSION +26 | POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.519,1.16,18.71,-0.86,3.74,0.0,53,36,POSTURAL SHIFT | EXPRESSION EVENT
03:28:10.537,1.16,13.11,-0.27,3.89,0.0,53,36,EXPRESSION EVENT
03:28:10.603,1.16,11.2,0.87,0.0,0.0,48,36,
03:28:10.621,1.16,9.76,1.92,0.0,0.0,48,36,
03:28:10.647,1.16,8.76,1.88,0.0,0.0,48,36,
03:28:10.663,1.16,8.01,1.84,0.0,0.0,48,36,
03:28:10.723,1.16,6.67,2.0,0.0,0.0,48,36,
03:28:10.743,1.16,5.66,2.13,0.0,0.0,48,36,
03:28:10.774,1.16,-0.13,2.58,0.0,0.0,48,36,
03:28:10.789,1.16,-4.47,2.92,0.0,0.0,48,36,
03:28:10.859,1.16,-6.33,2.67,0.0,20,48,32,SUPPRESSION LEAK +20
03:28:10.878,1.16,-7.71,2.48,0.0,20,48,32,SUPPRESSION LEAK +20
03:28:10.905,1.16,-8.2,2.75,0.0,20,48,32,SUPPRESSION LEAK +20
03:28:10.923,1.16,-7.4,2.43,0.0,20,48,36,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.011,1.16,-6.43,1.82,0.0,20,48,36,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.037,1.16,-5.71,1.37,0.0,20,48,36,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.055,1.16,-6.7,2.83,0.0,20,48,36,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.073,1.16,-7.65,3.43,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.108,1.16,-8.04,3.73,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE | POSTURAL SHIFT
03:28:11.124,1.16,-8.32,3.95,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE | POSTURAL SHIFT
03:28:11.209,1.16,-9.82,3.87,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE | POSTURAL SHIFT
03:28:11.230,1.16,-10.94,3.81,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE | POSTURAL SHIFT
03:28:11.255,1.16,-12.27,3.99,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.269,1.16,-13.27,4.13,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.303,1.16,-12.98,4.77,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.319,1.16,-12.76,5.25,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.408,1.16,-13.57,6.01,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.428,1.16,-14.18,6.58,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.454,1.16,-14.0,6.28,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.470,1.16,-7.81,4.98,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE | EXPRESSION EVENT
03:28:11.509,1.16,-2.86,4.0,0.0,20,48,40,SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.527,1.16,-0.54,3.64,0.0,20,48,40,SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.596,1.16,1.34,4.17,0.0,20,48,40,SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.615,1.16,2.74,4.57,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.639,1.16,4.21,5.59,0.0,20,48,40,SUPPRESSION LEAK +20
03:28:11.660,1.16,3.12,6.59,0.0,20,48,40,SUPPRESSION LEAK +20
03:28:11.701,1.16,1.22,6.89,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.720,1.16,-0.19,7.11,0.0,20,48,40,SUPPRESSION LEAK +20 | NON-DUCHENNE SMILE
03:28:11.779,1.16,7.43,3.4,0.0,20,48,40,SUPPRESSION LEAK +20
03:28:11.797,1.16,13.14,7.2,0.0,20,48,40,SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.875,1.16,13.87,5.68,0.0,20,48,40,SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.900,1.16,14.41,4.55,0.0,20,48,40,SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.923,1.16,15.31,1.25,0.0,20,48,40,SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.939,1.16,18.16,-0.26,0.0,20,48,40,SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.973,1.16,20.02,-0.11,0.0,20,48,40,TENSION +20 | SUPPRESSION LEAK +20 | EXPRESSION EVENT
03:28:11.991,1.16,22.51,-1.37,0.0,20,48,40,TENSION +22 | SUPPRESSION LEAK +20
03:28:12.053,1.16,22.84,-2.5,0.0,20,48,40,TENSION +22 | SUPPRESSION LEAK +20
03:28:12.069,1.16,23.07,-3.33,0.0,20,48,40,TENSION +23 | SUPPRESSION LEAK +20
03:28:12.102,1.16,17.26,-3.55,0.0,19.49,48,36,SUPPRESSION LEAK +19
03:28:12.119,1.16,13.1,-3.51,0.0,18.47,48,36,SUPPRESSION LEAK +18
03:28:12.204,1.16,10.45,-3.58,0.0,18.33,48,36,SUPPRESSION LEAK +18
03:28:12.220,1.16,8.46,-3.62,0.0,18.33,48,36,SUPPRESSION LEAK +18
03:28:12.249,1.16,14.56,-3.46,0.0,18.33,48,36,SUPPRESSION LEAK +18
03:28:12.264,1.16,19.13,-2.93,0.0,18.33,48,36,SUPPRESSION LEAK +18
03:28:12.333,1.16,20.44,-2.85,0.0,18.33,48,36,TENSION +20 | SUPPRESSION LEAK +18
03:28:12.354,1.16,21.41,-2.27,0.0,18.33,48,36,TENSION +21 | SUPPRESSION LEAK +18
03:28:12.383,1.16,22.53,-1.34,0.0,18.33,48,36,TENSION +22 | SUPPRESSION LEAK +18
03:28:12.398,1.16,23.37,-0.63,0.0,17.47,48,36,TENSION +23 | SUPPRESSION LEAK +17
03:28:12.458,1.16,22.23,0.92,0.0,16.82,48,36,TENSION +22 | SUPPRESSION LEAK +16
03:28:12.479,1.16,21.38,2.08,0.0,0.0,48,36,TENSION +21
03:28:12.505,1.16,19.41,1.04,0.0,0.0,48,36,
03:28:12.523,1.16,17.93,0.72,0.0,0.0,48,36,
03:28:12.601,1.16,18.13,0.7,0.0,0.0,48,36,
03:28:12.619,1.16,18.26,0.69,0.0,0.0,48,36,
03:28:12.647,1.16,12.77,0.47,0.0,0.0,48,36,
03:28:12.667,1.16,8.87,0.21,0.0,0.0,48,36,
03:28:12.734,1.16,5.64,0.07,0.0,0.0,48,36,
03:28:12.757,1.16,3.21,-0.03,0.0,0.0,48,36,
03:28:12.782,1.16,1.91,0.24,0.0,0.0,48,36,
03:28:12.803,1.16,0.93,0.44,0.0,0.0,48,36,
03:28:12.859,1.16,3.91,1.59,0.0,0.0,48,36,
03:28:12.878,1.16,6.14,2.58,0.0,0.0,48,36,
03:28:12.903,1.16,4.94,2.81,0.0,0.0,48,36,
03:28:12.921,1.16,4.03,2.98,0.0,0.0,48,36,
03:28:13.000,1.16,1.48,3.13,0.0,0.0,48,40,
03:28:13.022,1.16,-0.43,3.25,0.0,0.0,48,40,
03:28:13.051,1.16,-2.33,2.84,0.0,0.0,48,40,
03:28:13.070,1.16,-6.58,1.36,0.0,12.48,48,40,SUPPRESSION LEAK +12
03:28:13.132,1.16,-10.88,0.49,0.0,14.27,48,40,SUPPRESSION LEAK +14
03:28:13.151,1.16,-14.1,1.98,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.175,1.16,-8.61,2.41,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.192,1.16,-4.49,2.74,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.237,1.16,0.68,3.09,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.255,1.16,-0.7,3.63,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.330,1.16,-1.24,4.15,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.352,1.16,-1.65,4.55,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.384,1.16,-1.52,5.32,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.399,1.16,-1.43,5.9,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.472,1.16,-4.26,4.83,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.496,1.16,-6.38,4.04,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.520,1.16,-6.35,3.82,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.539,1.16,-4.87,3.57,0.0,15.61,48,36,SUPPRESSION LEAK +15
03:28:13.591,1.16,-3.23,3.43,0.0,15.61,48,36,SUPPRESSION LEAK +15
03:28:13.612,1.16,-2.0,3.33,0.0,15.61,48,36,SUPPRESSION LEAK +15
03:28:13.638,1.16,-0.27,2.39,0.0,15.61,48,36,SUPPRESSION LEAK +15
03:28:13.655,1.16,1.03,1.68,0.0,15.61,48,36,SUPPRESSION LEAK +15
03:28:13.727,1.16,2.56,1.19,0.0,15.61,48,36,SUPPRESSION LEAK +15
03:28:13.747,1.16,3.71,0.82,0.0,15.61,48,36,SUPPRESSION LEAK +15
03:28:13.782,1.16,4.49,1.17,0.0,15.61,48,40,SUPPRESSION LEAK +15
03:28:13.799,1.16,5.08,1.43,0.0,15.61,48,36,SUPPRESSION LEAK +15 | EXPRESSION EVENT
